Id,f,f2,f3,n_words,n_sentences,sentenc_ave_size
1606,1,0,1,37,2,18.500000
1607,4,2,2,38,4,9.500000
1608,2,2,2,54,5,10.800000
1609,1,1,1,20,2,10.000000
1610,1,0,0,23,2,11.500000
1611,2,2,2,47,2,23.500000
1612,1,0,0,33,2,16.500000
1613,2,1,2,88,6,14.666667
1614,1,2,1,49,3,16.333333
1615,3,2,2,69,4,17.250000
1616,0,0,0,35,3,11.666667
1617,1,3,3,67,4,16.750000
1618,2,2,2,120,8,15.000000
1619,5,3,3,33,4,8.250000
1620,3,3,3,50,3,16.666667
1621,3,3,3,59,3,19.666667
1622,1,1,1,38,3,12.666667
1623,3,3,3,68,5,13.600000
1624,0,0,0,13,2,6.500000
1625,2,1,1,38,2,19.000000
1626,2,2,2,77,6,12.833333
1627,3,3,3,22,2,11.000000
1628,3,3,3,105,5,21.000000
1629,1,1,1,36,2,18.000000
1630,3,3,3,76,3,25.333333
1631,2,2,2,41,4,10.250000
1632,3,3,2,62,5,12.400000
1633,3,1,2,28,2,14.000000
1634,4,3,3,57,5,11.400000
1635,2,2,2,49,4,12.250000
1636,0,1,0,62,3,20.666667
1637,2,2,2,80,5,16.000000
1638,3,2,2,54,4,13.500000
1639,1,1,1,21,2,10.500000
1640,1,2,1,42,5,8.400000
1641,3,2,2,43,2,21.500000
1642,1,1,1,35,3,11.666667
1643,2,2,2,68,6,11.333333
1644,1,1,1,55,4,13.750000
1645,1,1,1,40,2,20.000000
1646,1,1,1,87,8,10.875000
1647,4,3,3,39,2,19.500000
1648,0,0,0,79,5,15.800000
1649,2,2,2,82,4,20.500000
1650,0,0,0,39,2,19.500000
1651,2,1,1,83,2,41.500000
1652,1,1,1,56,4,14.000000
1653,1,0,0,90,4,22.500000
1654,2,2,2,85,5,17.000000
1655,2,2,2,64,4,16.000000
1656,0,0,0,8,2,4.000000
1657,2,2,2,38,2,19.000000
1658,3,3,3,63,4,15.750000
1659,3,3,3,42,2,21.000000
1660,3,3,3,41,2,20.500000
1661,2,3,3,50,2,25.000000
1662,2,2,2,68,2,34.000000
1663,1,0,0,56,5,11.200000
1664,3,3,3,97,5,19.400000
1665,4,2,2,68,5,13.600000
1666,1,2,2,35,4,8.750000
1667,2,2,2,58,3,19.333333
1668,4,3,3,41,2,20.500000
1669,0,0,0,46,3,15.333333
1670,0,0,0,54,4,13.500000
1671,1,1,1,35,4,8.750000
1672,1,1,1,40,3,13.333333
