Id,f,f2,f3,n_words,n_sentences,sentenc_ave_size
6528,2,2,2,70,5,14.000000
6529,2,2,2,52,4,13.000000
6530,2,2,2,63,4,15.750000
6531,0,0,0,52,5,10.400000
6532,0,1,1,49,5,9.800000
6533,1,0,1,32,4,8.000000
6534,0,2,2,69,4,17.250000
6535,2,2,2,95,8,11.875000
6536,1,2,2,82,5,16.400000
6537,1,1,1,71,5,14.200000
6538,0,0,0,47,4,11.750000
6539,0,0,0,44,5,8.800000
6540,1,1,0,57,4,14.250000
6541,0,2,2,36,3,12.000000
6542,0,1,1,28,3,9.333333
6543,2,1,1,64,5,12.800000
6544,2,1,1,46,4,11.500000
6545,0,0,0,33,3,11.000000
6546,0,1,0,38,4,9.500000
6547,1,1,1,31,4,7.750000
6548,1,1,1,60,5,12.000000
6549,0,0,0,55,3,18.333333
6550,2,1,0,32,2,16.000000
6551,0,0,0,21,2,10.500000
6552,0,1,1,40,3,13.333333
6553,1,1,1,40,4,10.000000
6554,2,2,1,49,3,16.333333
6555,1,0,0,47,3,15.666667
6556,0,0,1,39,2,19.500000
6557,2,2,2,44,4,11.000000
6558,0,1,1,50,3,16.666667
6559,2,2,2,69,5,13.800000
6560,0,0,0,29,2,14.500000
6561,1,2,1,55,6,9.166667
6562,1,1,1,36,3,12.000000
6563,0,0,0,52,4,13.000000
6566,1,1,1,37,3,12.333333
6567,1,0,1,25,4,6.250000
6568,2,2,2,63,6,10.500000
6569,1,2,2,52,3,17.333333
6570,1,1,1,47,4,11.750000
6571,1,1,1,53,4,13.250000
6572,0,1,0,35,3,11.666667
6573,0,0,0,44,3,14.666667
6574,1,1,1,60,4,15.000000
6575,1,1,0,40,5,8.000000
6576,0,0,0,28,3,9.333333
6578,1,1,1,39,4,9.750000
6579,0,0,0,30,2,15.000000
6580,1,1,1,32,3,10.666667
6581,2,2,2,69,4,17.250000
6582,1,0,1,42,4,10.500000
6583,2,2,2,76,6,12.666667
6584,2,2,2,52,3,17.333333
6585,0,0,1,28,2,14.000000
6586,1,1,0,23,2,11.500000
6587,2,1,1,49,4,12.250000
6589,2,1,1,57,5,11.400000
6591,2,1,2,48,3,16.000000
6592,2,1,1,25,2,12.500000
6593,0,1,0,57,3,19.000000
6594,0,1,1,62,5,12.400000
6595,1,1,1,66,4,16.500000
6596,0,1,1,45,3,15.000000
6598,1,1,1,88,6,14.666667
6599,0,1,2,95,6,15.833333
6600,1,1,1,59,5,11.800000
6601,0,0,0,36,3,12.000000
6602,0,0,0,29,3,9.666667
6603,1,1,1,51,4,12.750000
6604,0,0,0,66,6,11.000000
6605,2,1,2,81,4,20.250000
6606,0,1,1,49,5,9.800000
6607,0,0,0,36,3,12.000000
6608,0,0,0,75,7,10.714286
6609,0,1,1,32,3,10.666667
6610,0,1,1,73,5,14.600000
6611,2,2,1,62,4,15.500000
6612,2,1,1,57,4,14.250000
6613,1,1,1,61,4,15.250000
6614,2,2,2,50,4,12.500000
6615,2,1,1,45,3,15.000000
6616,1,1,1,55,5,11.000000
6617,0,1,2,47,3,15.666667
6619,2,2,2,89,4,22.250000
6620,1,1,1,44,3,14.666667
6621,0,0,0,12,2,6.000000
6622,0,1,1,39,4,9.750000
6623,0,0,0,39,3,13.000000
6624,2,1,1,47,3,15.666667
6625,2,1,2,59,4,14.750000
6626,1,1,1,44,3,14.666667
6628,2,1,1,27,4,6.750000
6629,2,2,2,62,5,12.400000
6630,1,1,2,44,2,22.000000
6631,0,0,1,73,5,14.600000
6632,0,1,1,50,4,12.500000
6633,1,1,1,74,4,18.500000
6634,0,0,0,32,2,16.000000
6635,0,0,1,56,4,14.000000
6636,0,1,1,69,5,13.800000
6637,0,1,1,39,3,13.000000
6638,0,0,0,22,2,11.000000
6639,2,2,2,85,6,14.166667
6640,0,1,1,62,4,15.500000
6641,2,2,2,72,6,12.000000
6642,0,1,1,40,3,13.333333
6643,2,1,1,34,3,11.333333
6644,2,2,2,74,4,18.500000
6645,2,2,2,90,4,22.500000
6646,0,1,1,72,8,9.000000
6647,0,1,2,64,5,12.800000
6648,1,1,2,54,5,10.800000
6649,1,0,0,44,2,22.000000
6650,2,2,2,62,6,10.333333
6651,1,1,1,53,4,13.250000
6652,1,1,1,46,4,11.500000
6653,2,1,1,67,5,13.400000
6654,0,1,1,51,4,12.750000
6655,0,0,0,42,2,21.000000
6656,0,0,0,33,2,16.500000
6657,2,1,1,57,2,28.500000
6659,2,2,2,80,6,13.333333
6660,0,0,0,42,3,14.000000
6661,2,1,1,41,4,10.250000
6662,0,1,1,39,4,9.750000
6664,0,0,0,28,2,14.000000
6666,2,1,1,56,5,11.200000
6667,1,2,2,73,5,14.600000
6668,2,1,1,39,2,19.500000
6669,2,2,1,55,4,13.750000
6670,1,2,2,61,5,12.200000
6671,2,1,1,44,3,14.666667
6672,1,1,1,61,5,12.200000
6673,2,1,1,39,5,7.800000
6675,2,2,2,62,3,20.666667
6676,0,0,0,40,2,20.000000
6678,0,0,0,55,4,13.750000
6679,0,0,0,21,2,10.500000
6680,2,2,2,66,3,22.000000
6681,2,1,1,47,5,9.400000
6682,1,1,1,36,2,18.000000
6683,1,0,0,27,3,9.000000
6684,1,2,1,69,5,13.800000
6685,1,1,1,52,4,13.000000
6686,2,1,1,49,3,16.333333
6687,2,2,2,70,5,14.000000
6688,1,1,1,43,4,10.750000
6689,2,1,1,42,4,10.500000
6690,1,1,1,59,2,29.500000
6692,2,1,1,56,6,9.333333
6693,2,0,0,47,3,15.666667
6694,2,1,1,53,4,13.250000
6695,1,1,1,64,4,16.000000
6696,2,1,1,63,4,15.750000
6697,1,1,1,50,5,10.000000
6698,1,1,1,28,3,9.333333
6699,2,2,2,67,5,13.400000
6700,1,1,1,66,4,16.500000
6701,1,1,2,50,4,12.500000
6702,0,1,0,38,2,19.000000
6703,2,1,1,89,7,12.714286
6704,2,1,2,54,4,13.500000
6706,0,1,1,34,4,8.500000
6707,2,1,1,40,3,13.333333
6708,0,0,0,26,3,8.666667
6709,1,2,2,75,4,18.750000
6710,1,1,2,71,4,17.750000
6711,2,2,1,63,3,21.000000
6712,1,1,1,51,4,12.750000
6713,0,1,1,57,7,8.142857
6714,0,0,1,48,4,12.000000
6715,2,1,1,43,2,21.500000
6716,1,1,1,55,4,13.750000
6717,2,2,1,54,3,18.000000
6718,2,1,1,51,4,12.750000
6719,0,1,2,56,6,9.333333
6720,0,1,1,60,3,20.000000
6721,0,1,1,57,3,19.000000
6722,1,2,1,46,5,9.200000
6723,0,0,0,45,3,15.000000
6724,2,0,0,57,3,19.000000
6725,2,1,1,45,3,15.000000
6726,1,1,2,51,4,12.750000
6727,0,1,1,75,7,10.714286
6728,2,2,2,65,3,21.666667
6729,0,1,1,39,4,9.750000
6730,0,0,0,28,2,14.000000
6731,2,2,2,58,5,11.600000
6732,2,2,1,50,2,25.000000
6733,1,1,1,49,4,12.250000
6734,1,2,2,70,6,11.666667
6735,0,1,1,54,4,13.500000
6736,2,0,0,31,2,15.500000
6737,0,0,0,38,2,19.000000
6738,2,2,2,82,4,20.500000
6739,0,1,0,53,4,13.250000
6740,2,1,1,44,3,14.666667
6742,1,2,2,59,5,11.800000
6743,0,1,1,65,5,13.000000
6744,2,1,1,42,4,10.500000
6745,0,0,1,46,4,11.500000
6746,1,0,0,47,3,15.666667
6747,0,0,0,41,4,10.250000
6748,2,1,1,32,3,10.666667
6749,1,0,0,58,6,9.666667
6750,2,1,1,52,4,13.000000
6752,2,1,1,47,3,15.666667
6753,2,2,2,74,5,14.800000
6754,1,0,0,35,3,11.666667
6755,2,2,2,81,4,20.250000
6757,0,1,1,42,3,14.000000
6758,0,1,0,31,4,7.750000
6760,0,1,2,74,5,14.800000
6762,1,1,0,37,2,18.500000
6763,1,1,1,62,5,12.400000
6764,1,1,1,48,4,12.000000
6765,2,2,2,91,8,11.375000
6766,1,1,1,38,4,9.500000
6767,0,1,1,44,4,11.000000
6768,2,2,2,60,3,20.000000
6769,0,0,0,33,3,11.000000
6770,0,0,0,65,5,13.000000
6771,2,1,2,52,4,13.000000
6772,0,0,0,49,4,12.250000
6773,2,1,1,58,5,11.600000
6774,1,1,1,51,5,10.200000
6775,2,1,1,58,5,11.600000
6778,1,1,1,50,3,16.666667
6779,0,1,1,63,5,12.600000
6780,2,1,1,57,6,9.500000
6781,0,0,0,23,2,11.500000
6782,0,0,0,29,2,14.500000
6783,0,1,1,44,2,22.000000
6784,2,1,1,62,3,20.666667
6785,0,0,0,30,2,15.000000
6786,0,0,1,49,3,16.333333
6787,1,1,1,56,5,11.200000
6788,0,0,0,38,2,19.000000
6789,1,1,1,55,4,13.750000
6791,2,2,2,82,7,11.714286
6792,2,1,1,61,5,12.200000
6793,2,1,1,45,5,9.000000
6794,2,1,1,48,2,24.000000
6795,0,0,1,15,2,7.500000
6796,2,1,1,38,2,19.000000
6797,2,1,1,60,6,10.000000
6798,1,1,1,37,3,12.333333
6799,0,0,0,53,4,13.250000
6800,2,2,2,88,5,17.600000
6801,2,2,2,78,3,26.000000
6802,2,1,1,51,4,12.750000
6803,2,2,2,57,4,14.250000
6804,2,2,2,55,4,13.750000
6805,0,0,0,20,2,10.000000
6806,1,1,1,56,5,11.200000
6807,0,1,1,61,5,12.200000
6808,1,1,1,34,3,11.333333
