Id,f,f2,f3,n_words,n_sentences,sentenc_ave_size
27499,1,1,1,23,2,11.500000
27500,1,1,1,6,1,6.000000
27501,0,0,0,9,1,9.000000
27502,0,0,0,6,1,6.000000
27503,1,1,1,20,2,10.000000
27504,1,1,1,22,2,11.000000
27505,0,0,0,23,2,11.500000
27506,2,1,1,15,1,15.000000
27507,1,2,1,114,7,16.285714
27508,1,1,1,35,2,17.500000
27509,1,1,1,29,2,14.500000
27510,1,1,1,17,1,17.000000
27511,2,2,2,50,3,16.666667
27512,2,2,2,78,5,15.600000
27513,1,1,2,46,3,15.333333
27514,2,2,2,58,4,14.500000
27515,1,1,1,13,2,6.500000
27516,2,2,2,34,2,17.000000
27517,1,1,1,29,3,9.666667
27518,2,2,2,64,2,32.000000
27519,1,1,1,29,2,14.500000
27520,1,1,1,63,4,15.750000
27521,2,1,1,55,3,18.333333
27522,2,2,2,100,8,12.500000
27523,1,2,1,19,2,9.500000
27524,1,1,1,25,2,12.500000
27525,0,0,0,24,3,8.000000
27526,2,2,2,48,3,16.000000
27527,2,2,2,67,6,11.166667
27528,2,2,2,46,3,15.333333
27529,2,2,2,31,3,10.333333
27530,0,0,0,15,1,15.000000
27531,2,2,2,88,6,14.666667
27532,1,0,0,36,2,18.000000
27533,2,2,1,72,4,18.000000
27534,2,2,2,35,2,17.500000
27535,1,1,1,38,3,12.666667
27536,2,1,1,131,3,43.666667
27537,1,1,1,40,3,13.333333
27538,0,0,0,4,2,2.000000
27539,2,2,1,49,3,16.333333
27540,1,1,1,51,3,17.000000
27541,1,0,1,15,2,7.500000
27542,2,1,2,82,4,20.500000
27543,2,2,2,50,1,50.000000
27544,2,2,2,85,6,14.166667
27545,1,1,1,54,2,27.000000
27546,1,1,1,44,3,14.666667
27547,1,1,1,17,1,17.000000
27548,2,1,1,23,2,11.500000
27549,1,1,1,17,2,8.500000
27550,1,1,1,16,1,16.000000
27551,2,2,2,57,2,28.500000
27552,1,1,1,15,2,7.500000
27553,2,2,2,32,1,32.000000
27554,1,1,1,25,2,12.500000
27555,1,2,2,40,3,13.333333
27556,2,2,2,98,6,16.333333
27557,2,2,2,94,5,18.800000
27558,1,1,1,12,1,12.000000
27559,2,2,2,44,4,11.000000
27560,2,2,2,51,3,17.000000
27561,2,2,1,40,3,13.333333
27562,1,0,1,15,2,7.500000
27563,1,0,0,15,2,7.500000
27564,1,1,1,10,2,5.000000
27565,1,1,1,50,3,16.666667
27566,2,2,2,191,10,19.100000
27567,1,1,1,34,2,17.000000
27568,2,2,2,51,2,25.500000
27569,2,2,2,65,4,16.250000
27570,2,2,2,44,3,14.666667
27571,0,0,0,7,1,7.000000
27572,1,1,1,27,1,27.000000
27573,1,1,1,13,1,13.000000
27574,1,2,1,34,2,17.000000
27575,1,1,1,54,4,13.500000
27576,2,2,2,112,7,16.000000
27577,2,2,2,81,7,11.571429
27578,0,0,0,13,1,13.000000
27579,1,1,1,10,1,10.000000
27580,1,1,1,22,2,11.000000
27581,1,1,1,21,2,10.500000
27582,0,1,0,59,4,14.750000
27583,2,2,2,64,2,32.000000
27584,1,1,1,26,2,13.000000
27585,1,1,1,50,4,12.500000
27586,1,1,1,35,2,17.500000
27587,2,1,0,28,2,14.000000
27588,0,0,1,54,4,13.500000
